Node,  X Coordinate (m),  Y Coordinate (m),  Vapor X Volume Flux (m3/[m2 s]),  Vapor Y Volume Flux (m3/[m2 s]),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000002629,    750.000000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.412708964E-08,   0.564752824E-08
0000002630,    800.000000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.393700653E-08,   0.477420369E-08
0000002631,    850.000000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.375215607E-08,   0.402870757E-08
0000002632,    900.000000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.375215607E-08,   0.321531692E-08
0000002633,    950.000000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.357479368E-08,   0.268449929E-08
0000002634,    1000.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.340617661E-08,   0.223517125E-08
0000002635,    1050.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.324681776E-08,   0.185449432E-08
0000002636,    1100.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.309669390E-08,   0.153140428E-08
0000002637,    1150.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.295541163E-08,   0.125645194E-08
0000002638,    1200.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.282233612E-08,   0.102162400E-08
0000002639,    1250.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.269668820E-08,   0.820160861E-09
0000002640,    1300.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.257761511E-08,   0.646382780E-09
0000002641,    1350.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.246424039E-08,   0.495531625E-09
0000002642,    1400.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.235569863E-08,   0.363630721E-09
0000002643,    1450.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.225115957E-08,   0.247357004E-09
0000002644,    1500.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.214984038E-08,   0.143932195E-09
0000002645,    1550.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.205100997E-08,   0.510253569E-10
0000002646,    1600.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.195398346E-08,    0.00000000    
0000002647,    1650.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.185849021E-08,  -0.158848548E-10
0000002648,    1700.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.176457820E-08,  -0.869220258E-10
0000002649,    1750.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.167284255E-08,  -0.151709640E-09
0000002650,    1800.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.158267770E-08,  -0.211627176E-09
0000002651,    1850.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.149367766E-08,  -0.267547501E-09
0000002652,    1900.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.140534286E-08,  -0.320631917E-09
0000002653,    1950.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.131731103E-08,  -0.371847753E-09
0000002654,    2000.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.122921833E-08,  -0.422118372E-09
0000002655,    2050.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.114065410E-08,  -0.472448367E-09
0000002656,    2100.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.105117332E-08,  -0.523948399E-09
0000002657,    2150.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.960281179E-09,  -0.577938993E-09
0000002658,    2200.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.867382622E-09,  -0.636037854E-09
0000002659,    2250.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.672490497E-09,  -0.798452814E-09
0000002660,    2300.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.568538502E-09,  -0.876147640E-09
0000002661,    2350.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.458442110E-09,  -0.967638759E-09
0000002662,    2400.00000    ,    2650.00000    ,    0.00000000    ,    0.00000000    ,   0.340596554E-09,  -0.107774392E-08
