node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), Vapor Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000007564,   6300.00000 ,   3850.00000 ,   7.99659390 ,   7.99659390 ,   25.4490257 ,   1000.71682 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007565,   6350.00000 ,   3850.00000 ,   7.99470360 ,   7.99470360 ,   25.4423823 ,   1000.71765 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007566,   6400.00000 ,   3850.00000 ,   7.99296450 ,   7.99296450 ,   25.4360487 ,   1000.71847 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007567,   6450.00000 ,   3850.00000 ,   7.99136811 ,   7.99136811 ,   25.4300062 ,   1000.71929 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007568,   6500.00000 ,   3850.00000 ,   7.98990637 ,   7.98990637 ,   25.4242392 ,   1000.72010 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007569,   6550.00000 ,   3850.00000 ,   7.98857157 ,   7.98857157 ,   25.4187338 ,   1000.72090 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007570,   6600.00000 ,   3850.00000 ,   7.98735634 ,   7.98735634 ,   25.4134782 ,   1000.72169 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007571,   6650.00000 ,   3850.00000 ,   7.98625361 ,   7.98625361 ,   25.4084616 ,   1000.72247 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007572,   6700.00000 ,   3850.00000 ,   7.98525661 ,   7.98525661 ,   25.4036741 ,   1000.72325 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007573,   6750.00000 ,   3850.00000 ,   7.98435885 ,   7.98435885 ,   25.3991067 ,   1000.72401 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007574,   6800.00000 ,   3850.00000 ,   7.98355408 ,   7.98355408 ,   25.3947510 ,   1000.72477 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007575,   6850.00000 ,   3850.00000 ,   7.98283631 ,   7.98283631 ,   25.3905988 ,   1000.72551 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007576,   6900.00000 ,   3850.00000 ,   7.98219980 ,   7.98219980 ,   25.3866425 ,   1000.72624 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007577,   6950.00000 ,   3850.00000 ,   7.98163902 ,   7.98163902 ,   25.3828747 ,   1000.72696 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007578,   7000.00000 ,   3850.00000 ,   7.98114871 ,   7.98114871 ,   25.3792883 ,   1000.72767 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007579,   7050.00000 ,   3850.00000 ,   7.98072383 ,   7.98072383 ,   25.3758765 ,   1000.72836 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007580,   7100.00000 ,   3850.00000 ,   7.98035959 ,   7.98035959 ,   25.3726325 ,   1000.72904 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007581,   7150.00000 ,   3850.00000 ,   7.98005143 ,   7.98005143 ,   25.3695500 ,   1000.72970 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007582,   7200.00000 ,   3850.00000 ,   7.97979506 ,   7.97979506 ,   25.3666226 ,   1000.73034 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007583,   7250.00000 ,   3850.00000 ,   7.97958641 ,   7.97958641 ,   25.3638443 ,   1000.73097 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007584,   7300.00000 ,   3850.00000 ,   7.97942166 ,   7.97942166 ,   25.3612091 ,   1000.73159 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007585,   7350.00000 ,   3850.00000 ,   7.97929722 ,   7.97929722 ,   25.3587112 ,   1000.73219 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007586,   7400.00000 ,   3850.00000 ,   7.97920972 ,   7.97920972 ,   25.3563450 ,   1000.73277 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007587,   7450.00000 ,   3850.00000 ,   7.97915603 ,   7.97915603 ,   25.3541051 ,   1000.73333 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007588,   7500.00000 ,   3850.00000 ,   7.97913321 ,   7.97913321 ,   25.3519862 ,   1000.73388 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007589,   7550.00000 ,   3850.00000 ,   7.97913851 ,   7.97913851 ,   25.3499832 ,   1000.73441 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007590,   7600.00000 ,   3850.00000 ,   7.97916939 ,   7.97916939 ,   25.3480910 ,   1000.73492 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007591,   7650.00000 ,   3850.00000 ,   7.97922346 ,   7.97922346 ,   25.3463049 ,   1000.73542 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007592,   7700.00000 ,   3850.00000 ,   7.97929850 ,   7.97929850 ,   25.3446202 ,   1000.73590 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007593,   7750.00000 ,   3850.00000 ,   7.97939243 ,   7.97939243 ,   25.3430323 ,   1000.73637 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007594,   7800.00000 ,   3850.00000 ,   7.97950334 ,   7.97950334 ,   25.3415369 ,   1000.73682 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007595,   7850.00000 ,   3850.00000 ,   7.97962941 ,   7.97962941 ,   25.3401297 ,   1000.73725 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007596,   7900.00000 ,   3850.00000 ,   7.97976895 ,   7.97976895 ,   25.3388066 ,   1000.73767 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007597,   7950.00000 ,   3850.00000 ,   7.97992038 ,   7.97992038 ,   25.3375637 ,   1000.73807 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007598,   8000.00000 ,   3850.00000 ,   7.98008222 ,   7.98008222 ,   25.3363971 ,   1000.73845 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007599,   8050.00000 ,   3850.00000 ,   7.98025308 ,   7.98025308 ,   25.3353030 ,   1000.73883 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007600,   8100.00000 ,   3850.00000 ,   7.98043164 ,   7.98043164 ,   25.3342781 ,   1000.73919 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007601,   8150.00000 ,   3850.00000 ,   7.98061668 ,   7.98061668 ,   25.3333187 ,   1000.73953 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007602,   8200.00000 ,   3850.00000 ,   7.98080704 ,   7.98080704 ,   25.3324216 ,   1000.73986 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007603,   8250.00000 ,   3850.00000 ,   7.98100163 ,   7.98100163 ,   25.3315836 ,   1000.74018 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007604,   8300.00000 ,   3850.00000 ,   7.98119942 ,   7.98119942 ,   25.3308016 ,   1000.74048 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007605,   8350.00000 ,   3850.00000 ,   7.98139945 ,   7.98139945 ,   25.3300727 ,   1000.74077 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007606,   8400.00000 ,   3850.00000 ,   7.98160083 ,   7.98160083 ,   25.3293939 ,   1000.74105 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007607,   8450.00000 ,   3850.00000 ,   7.98180272 ,   7.98180272 ,   25.3287626 ,   1000.74131 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007608,   8500.00000 ,   3850.00000 ,   7.98200434 ,   7.98200434 ,   25.3281762 ,   1000.74157 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007609,   8550.00000 ,   3850.00000 ,   7.98220494 ,   7.98220494 ,   25.3276321 ,   1000.74181 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007610,   8600.00000 ,   3850.00000 ,   7.98240386 ,   7.98240386 ,   25.3271279 ,   1000.74204 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007611,   8650.00000 ,   3850.00000 ,   7.98260047 ,   7.98260047 ,   25.3266612 ,   1000.74226 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007612,   8700.00000 ,   3850.00000 ,   7.98279417 ,   7.98279417 ,   25.3262300 ,   1000.74247 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007613,   8750.00000 ,   3850.00000 ,   7.98298442 ,   7.98298442 ,   25.3258320 ,   1000.74266 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007614,   8800.00000 ,   3850.00000 ,   7.98317072 ,   7.98317072 ,   25.3254652 ,   1000.74285 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007615,   8850.00000 ,   3850.00000 ,   7.98335259 ,   7.98335259 ,   25.3251277 ,   1000.74303 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007616,   8900.00000 ,   3850.00000 ,   7.98352960 ,   7.98352960 ,   25.3248177 ,   1000.74320 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007617,   8950.00000 ,   3850.00000 ,   7.98370133 ,   7.98370133 ,   25.3245334 ,   1000.74336 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007618,   9000.00000 ,   3850.00000 ,   7.98386742 ,   7.98386742 ,   25.3242732 ,   1000.74351 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007619,   9050.00000 ,   3850.00000 ,   7.98402749 ,   7.98402749 ,   25.3240354 ,   1000.74365 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007620,   9100.00000 ,   3850.00000 ,   7.98418123 ,   7.98418123 ,   25.3238186 ,   1000.74378 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007621,   9150.00000 ,   3850.00000 ,   7.98432833 ,   7.98432833 ,   25.3236214 ,   1000.74391 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007622,   9200.00000 ,   3850.00000 ,   7.98446849 ,   7.98446849 ,   25.3234425 ,   1000.74402 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007623,   9250.00000 ,   3850.00000 ,   7.98460145 ,   7.98460145 ,   25.3232805 ,   1000.74413 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007624,   9300.00000 ,   3850.00000 ,   7.98472696 ,   7.98472696 ,   25.3231344 ,   1000.74423 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007625,   9350.00000 ,   3850.00000 ,   7.98484480 ,   7.98484480 ,   25.3230030 ,   1000.74432 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007626,   9400.00000 ,   3850.00000 ,   7.98495474 ,   7.98495474 ,   25.3228854 ,   1000.74441 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007627,   9450.00000 ,   3850.00000 ,   7.98505660 ,   7.98505660 ,   25.3227806 ,   1000.74449 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007628,   9500.00000 ,   3850.00000 ,   7.98515020 ,   7.98515020 ,   25.3226877 ,   1000.74456 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007629,   9550.00000 ,   3850.00000 ,   7.98523537 ,   7.98523537 ,   25.3226060 ,   1000.74462 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007630,   9600.00000 ,   3850.00000 ,   7.98531198 ,   7.98531198 ,   25.3225348 ,   1000.74468 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007631,   9650.00000 ,   3850.00000 ,   7.98537987 ,   7.98537987 ,   25.3224735 ,   1000.74473 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007632,   9700.00000 ,   3850.00000 ,   7.98543896 ,   7.98543896 ,   25.3224214 ,   1000.74477 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007633,   9750.00000 ,   3850.00000 ,   7.98548912 ,   7.98548912 ,   25.3223782 ,   1000.74480 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007634,   9800.00000 ,   3850.00000 ,   7.98553029 ,   7.98553029 ,   25.3223433 ,   1000.74483 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007635,   9850.00000 ,   3850.00000 ,   7.98556239 ,   7.98556239 ,   25.3223166 ,   1000.74486 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007636,   9900.00000 ,   3850.00000 ,   7.98558536 ,   7.98558536 ,   25.3222977 ,   1000.74487 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007637,   9950.00000 ,   3850.00000 ,   7.98559918 ,   7.98559918 ,   25.3222864 ,   1000.74488 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007638,   10000.0000 ,   3850.00000 ,   7.98560377 ,   7.98560377 ,   25.3222826 ,   1000.74489 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000007639,   0.00000000 ,   3900.00000 ,   8.39658067 ,   8.39658067 ,   192.896312 ,   877.657695 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007640,   50.0000000 ,   3900.00000 ,   8.39648229 ,   8.39648229 ,   192.874387 ,   877.682262 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007641,   100.000000 ,   3900.00000 ,   8.39618846 ,   8.39618846 ,   192.811460 ,   877.752748 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007642,   150.000000 ,   3900.00000 ,   8.39570307 ,   8.39570307 ,   192.711950 ,   877.864157 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007643,   200.000000 ,   3900.00000 ,   8.39503208 ,   8.39503208 ,   192.580747 ,   878.010950 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007644,   250.000000 ,   3900.00000 ,   8.39418322 ,   8.39418322 ,   192.422907 ,   878.187401 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007645,   300.000000 ,   3900.00000 ,   8.39316562 ,   8.39316562 ,   192.243386 ,   878.387901 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007646,   350.000000 ,   3900.00000 ,   8.39198951 ,   8.39198951 ,   192.046837 ,   878.607190 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007647,   400.000000 ,   3900.00000 ,   8.39066582 ,   8.39066582 ,   191.837472 ,   878.840515 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007648,   450.000000 ,   3900.00000 ,   8.38920595 ,   8.38920595 ,   191.618978 ,   879.083726 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007649,   500.000000 ,   3900.00000 ,   8.38762147 ,   8.38762147 ,   191.394478 ,   879.333314 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007650,   550.000000 ,   3900.00000 ,   8.38592389 ,   8.38592389 ,   191.166535 ,   879.586412 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007651,   600.000000 ,   3900.00000 ,   8.38412447 ,   8.38412447 ,   190.937170 ,   879.840764 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007652,   650.000000 ,   3900.00000 ,   8.38223404 ,   8.38223404 ,   190.707910 ,   880.094675 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007653,   700.000000 ,   3900.00000 ,   8.38026285 ,   8.38026285 ,   190.479834 ,   880.346954 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007654,   750.000000 ,   3900.00000 ,   8.37822051 ,   8.37822051 ,   190.253629 ,   880.596847 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007655,   800.000000 ,   3900.00000 ,   8.37611585 ,   8.37611585 ,   190.029648 ,   880.843979 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007656,   850.000000 ,   3900.00000 ,   8.37395689 ,   8.37395689 ,   189.807959 ,   881.088286 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007657,   900.000000 ,   3900.00000 ,   8.37175081 ,   8.37175081 ,   189.588404 ,   881.329957 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007658,   950.000000 ,   3900.00000 ,   8.36950394 ,   8.36950394 ,   189.370641 ,   881.569380 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007659,   1000.00000 ,   3900.00000 ,   8.36722175 ,   8.36722175 ,   189.154198 ,   881.807089 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007660,   1050.00000 ,   3900.00000 ,   8.36490889 ,   8.36490889 ,   188.938514 ,   882.043711 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007661,   1100.00000 ,   3900.00000 ,   8.36256922 ,   8.36256922 ,   188.722984 ,   882.279919 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007662,   1150.00000 ,   3900.00000 ,   8.36020584 ,   8.36020584 ,   188.506997 ,   882.516388 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007663,   1200.00000 ,   3900.00000 ,   8.35782114 ,   8.35782114 ,   188.289979 ,   882.753752 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007664,   1250.00000 ,   3900.00000 ,   8.35541688 ,   8.35541688 ,   188.071421 ,   882.992567 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007665,   1300.00000 ,   3900.00000 ,   8.35299421 ,   8.35299421 ,   187.850914 ,   883.233281 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007666,   1350.00000 ,   3900.00000 ,   8.35055379 ,   8.35055379 ,   187.628166 ,   883.476209 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007667,   1400.00000 ,   3900.00000 ,   8.34809581 ,   8.34809581 ,   187.403017 ,   883.721518 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007668,   1450.00000 ,   3900.00000 ,   8.34562011 ,   8.34562011 ,   187.175448 ,   883.969223 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007669,   1500.00000 ,   3900.00000 ,   8.34312627 ,   8.34312627 ,   186.945570 ,   884.219193 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007670,   1550.00000 ,   3900.00000 ,   8.34061368 ,   8.34061368 ,   186.713614 ,   884.471168 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007671,   1600.00000 ,   3900.00000 ,   8.33808164 ,   8.33808164 ,   186.479904 ,   884.724786 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007672,   1650.00000 ,   3900.00000 ,   8.33552946 ,   8.33552946 ,   186.244829 ,   884.979619 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007673,   1700.00000 ,   3900.00000 ,   8.33295652 ,   8.33295652 ,   186.008802 ,   885.235212 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007674,   1750.00000 ,   3900.00000 ,   8.33036236 ,   8.33036236 ,   185.772220 ,   885.491126 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007675,   1800.00000 ,   3900.00000 ,   8.32774668 ,   8.32774668 ,   185.535434 ,   885.746982 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007676,   1850.00000 ,   3900.00000 ,   8.32510940 ,   8.32510940 ,   185.298707 ,   886.002490 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007677,   1900.00000 ,   3900.00000 ,   8.32245062 ,   8.32245062 ,   185.062195 ,   886.257484 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007678,   1950.00000 ,   3900.00000 ,   8.31977060 ,   8.31977060 ,   184.825931 ,   886.511928 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007679,   2000.00000 ,   3900.00000 ,   8.31706973 ,   8.31706973 ,   184.589822 ,   886.765925 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007680,   2050.00000 ,   3900.00000 ,   8.31434843 ,   8.31434843 ,   184.353658 ,   887.019704 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007681,   2100.00000 ,   3900.00000 ,   8.31160716 ,   8.31160716 ,   184.117129 ,   887.273598 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007682,   2150.00000 ,   3900.00000 ,   8.30884627 ,   8.30884627 ,   183.879855 ,   887.528020 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007683,   2200.00000 ,   3900.00000 ,   8.30606604 ,   8.30606604 ,   183.641409 ,   887.783426 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007684,   2250.00000 ,   3900.00000 ,   8.30326657 ,   8.30326657 ,   183.401350 ,   888.040289 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007685,   2300.00000 ,   3900.00000 ,   8.30044781 ,   8.30044781 ,   183.159253 ,   888.299061 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007686,   2350.00000 ,   3900.00000 ,   8.29760947 ,   8.29760947 ,   182.914731 ,   888.560150 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007687,   2400.00000 ,   3900.00000 ,   8.29475105 ,   8.29475105 ,   182.667462 ,   888.823895 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007688,   2450.00000 ,   3900.00000 ,   8.29187180 ,   8.29187180 ,   182.417195 ,   889.090555 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007689,   2500.00000 ,   3900.00000 ,   8.28897076 ,   8.28897076 ,   182.163755 ,   889.360307 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007690,   2550.00000 ,   3900.00000 ,   8.28604681 ,   8.28604681 ,   181.906995 ,   889.633295 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007691,   2600.00000 ,   3900.00000 ,   8.28309883 ,   8.28309883 ,   181.646693 ,   889.909746 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007692,   2650.00000 ,   3900.00000 ,   8.28012606 ,   8.28012606 ,   181.382281 ,   890.190253 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007693,   2700.00000 ,   3900.00000 ,   8.27712864 ,   8.27712864 ,   181.112315 ,   890.476339 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007694,   2750.00000 ,   3900.00000 ,   8.27410851 ,   8.27410851 ,   180.833469 ,   890.771532 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007695,   2800.00000 ,   3900.00000 ,   8.27107063 ,   8.27107063 ,   180.538704 ,   891.083288 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007696,   2850.00000 ,   3900.00000 ,   8.26802464 ,   8.26802464 ,   180.214081 ,   891.426357 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007697,   2900.00000 ,   3900.00000 ,   8.26498670 ,   8.26498670 ,   179.833278 ,   891.828535 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007698,   2950.00000 ,   3900.00000 ,   8.26198153 ,   8.26198153 ,   179.348220 ,   892.340426 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000007699,   3000.00000 ,   3900.00000 ,   8.25904412 ,   8.25904412 ,   178.673144 ,   893.051859 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
