node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000011431,   8700.00000 ,   4800.00000 ,  0.574240769 ,   24.9795816 ,   996.998033 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011432,   8750.00000 ,   4800.00000 ,  0.574480683 ,   24.9795707 ,   996.998167 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011433,   8800.00000 ,   4800.00000 ,  0.574705535 ,   24.9795572 ,   996.998293 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011434,   8850.00000 ,   4800.00000 ,  0.574911766 ,   24.9795416 ,   996.998410 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011435,   8900.00000 ,   4800.00000 ,  0.575085608 ,   24.9795243 ,   996.998509 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011436,   8950.00000 ,   4800.00000 ,  0.575312936 ,   24.9795040 ,   996.998638 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011437,   9000.00000 ,   4800.00000 ,  0.575508836 ,   24.9794827 ,   996.998750 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011438,   9050.00000 ,   4800.00000 ,  0.575688033 ,   24.9794605 ,   996.998854 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011439,   9100.00000 ,   4800.00000 ,  0.575855116 ,   24.9794376 ,   996.998951 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011440,   9150.00000 ,   4800.00000 ,  0.576011763 ,   24.9794142 ,   996.999042 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011441,   9200.00000 ,   4800.00000 ,  0.576158709 ,   24.9793907 ,   996.999128 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011442,   9250.00000 ,   4800.00000 ,  0.576296337 ,   24.9793673 ,   996.999209 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011443,   9300.00000 ,   4800.00000 ,  0.576424852 ,   24.9793444 ,   996.999285 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011444,   9350.00000 ,   4800.00000 ,  0.576544388 ,   24.9793221 ,   996.999355 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011445,   9400.00000 ,   4800.00000 ,  0.576655001 ,   24.9793008 ,   996.999421 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011446,   9450.00000 ,   4800.00000 ,  0.576756709 ,   24.9792806 ,   996.999481 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011447,   9500.00000 ,   4800.00000 ,  0.576849490 ,   24.9792617 ,   996.999537 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011448,   9550.00000 ,   4800.00000 ,  0.576933254 ,   24.9792444 ,   996.999587 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011449,   9600.00000 ,   4800.00000 ,  0.577007755 ,   24.9792287 ,   996.999631 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011450,   9650.00000 ,   4800.00000 ,  0.577072495 ,   24.9792147 ,   996.999670 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011451,   9700.00000 ,   4800.00000 ,  0.577126095 ,   24.9792025 ,   996.999702 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011452,   9750.00000 ,   4800.00000 ,  0.577164731 ,   24.9791923 ,   996.999726 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011453,   9800.00000 ,   4800.00000 ,  0.577177433 ,   24.9791842 ,   996.999735 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011454,   9850.00000 ,   4800.00000 ,  0.577236997 ,   24.9791769 ,   996.999769 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011455,   9900.00000 ,   4800.00000 ,  0.577268593 ,   24.9791718 ,   996.999788 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011456,   9950.00000 ,   4800.00000 ,  0.577284929 ,   24.9791689 ,   996.999797 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011457,   10000.0000 ,   4800.00000 ,  0.577289402 ,   24.9791679 ,   996.999800 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011458,   0.00000000 ,   4850.00000 ,  0.308888751 ,   73.3523612 ,   975.972963 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011459,   50.0000000 ,   4850.00000 ,  0.309835670 ,   74.5048398 ,   975.291730 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011460,   100.000000 ,   4850.00000 ,  0.312470698 ,   77.6570355 ,   973.391768 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011461,   150.000000 ,   4850.00000 ,  0.316361197 ,   82.0473292 ,   970.657903 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011462,   200.000000 ,   4850.00000 ,  0.321006228 ,   86.9991759 ,   967.455234 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011463,   250.000000 ,   4850.00000 ,  0.325908268 ,   92.1007085 ,   964.027369 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011464,   300.000000 ,   4850.00000 ,  0.330595519 ,   97.2325798 ,   960.450949 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011465,   350.000000 ,   4850.00000 ,  0.334603999 ,   101.784553 ,   957.173520 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011466,   400.000000 ,   4850.00000 ,  0.337605707 ,   105.480722 ,   954.440753 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011467,   450.000000 ,   4850.00000 ,  0.339397152 ,   108.236754 ,   952.361723 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011468,   500.000000 ,   4850.00000 ,  0.339834521 ,   109.875080 ,   951.108992 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011469,   550.000000 ,   4850.00000 ,  0.338799742 ,   109.844913 ,   951.131618 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011470,   600.000000 ,   4850.00000 ,  0.336308105 ,   108.018280 ,   952.526226 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011471,   650.000000 ,   4850.00000 ,  0.332496807 ,   104.720071 ,   955.005942 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011472,   700.000000 ,   4850.00000 ,  0.327642609 ,   101.932936 ,   957.061312 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011473,   750.000000 ,   4850.00000 ,  0.321957957 ,   99.7195011 ,   958.666806 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011474,   800.000000 ,   4850.00000 ,  0.315584680 ,   97.9255240 ,   959.950209 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011475,   850.000000 ,   4850.00000 ,  0.308619703 ,   96.4269199 ,   961.009758 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011476,   900.000000 ,   4850.00000 ,  0.301132951 ,   95.1469502 ,   961.905450 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011477,   950.000000 ,   4850.00000 ,  0.293177715 ,   94.0452151 ,   962.669348 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011478,   1000.00000 ,   4850.00000 ,  0.284795854 ,   93.1109893 ,   963.311679 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011479,   1050.00000 ,   4850.00000 ,  0.276016479 ,   92.3539056 ,   963.828097 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011480,   1100.00000 ,   4850.00000 ,  0.266843271 ,   91.7612768 ,   964.229216 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011481,   1150.00000 ,   4850.00000 ,  0.257226319 ,   91.1628816 ,   964.632325 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011482,   1200.00000 ,   4850.00000 ,  0.247026775 ,   89.9285000 ,   965.463292 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011483,   1250.00000 ,   4850.00000 ,  0.236015460 ,   86.5473508 ,   967.709533 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011484,   1300.00000 ,   4850.00000 ,  0.223991124 ,   79.2001412 ,   972.397110 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011485,   1350.00000 ,   4850.00000 ,  0.211025270 ,   74.4991069 ,   975.245587 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011486,   1400.00000 ,   4850.00000 ,  0.197500266 ,   71.3349427 ,   977.092972 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011487,   1450.00000 ,   4850.00000 ,  0.183576489 ,   69.1469886 ,   978.335541 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011488,   1500.00000 ,   4850.00000 ,  0.169310506 ,   67.6343069 ,   979.176426 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011489,   1550.00000 ,   4850.00000 ,  0.154697476 ,   66.4755993 ,   979.809802 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011490,   1600.00000 ,   4850.00000 ,  0.139737230 ,   65.2025355 ,   980.497232 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011491,   1650.00000 ,   4850.00000 ,  0.124680167 ,   63.5702811 ,   981.366715 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011492,   1700.00000 ,   4850.00000 ,  0.110546195 ,   61.1705214 ,   982.620070 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011493,   1750.00000 ,   4850.00000 ,  0.100519850 ,   57.8781969 ,   984.286823 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011494,   1800.00000 ,   4850.00000 ,  0.100479319 ,   54.2870016 ,   986.032143 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011495,   1850.00000 ,   4850.00000 ,  0.100326767 ,   47.3022264 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011496,   1900.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011497,   1950.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011498,   2000.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011499,   2050.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011500,   2100.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011501,   2150.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011502,   2200.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011503,   2250.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011504,   2300.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011505,   2350.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011506,   2400.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011507,   2450.00000 ,   4850.00000 ,  0.100000006 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011508,   2500.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011509,   2550.00000 ,   4850.00000 ,  0.100000010 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011510,   2600.00000 ,   4850.00000 ,  0.100000004 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011511,   2650.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011512,   2700.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011513,   2750.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011514,   2800.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011515,   2850.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011516,   2900.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011517,   2950.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011518,   3000.00000 ,   4850.00000 ,  0.100000000 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011519,   3050.00000 ,   4850.00000 ,  0.100000028 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011520,   3100.00000 ,   4850.00000 ,  0.100000071 ,   25.0000000 ,   0.00000000 ,  -10.0000000 ,  -10.0000000 ,  -10.0000000
0000011521,   3150.00000 ,   4850.00000 ,  0.121321847 ,   105.044824 ,   954.651649 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011522,   3200.00000 ,   4850.00000 ,  0.143158423 ,   109.894602 ,   950.988109 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011523,   3250.00000 ,   4850.00000 ,  0.152480943 ,   111.782172 ,   949.533635 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011524,   3300.00000 ,   4850.00000 ,  0.154199514 ,   106.612150 ,   953.493277 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011525,   3350.00000 ,   4850.00000 ,  0.148622548 ,   90.2348113 ,   965.205987 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011526,   3400.00000 ,   4850.00000 ,  0.140254359 ,   75.7296877 ,   974.474127 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011527,   3450.00000 ,   4850.00000 ,  0.132124490 ,   62.8047748 ,   981.776280 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011528,   3500.00000 ,   4850.00000 ,  0.126691392 ,   51.3713787 ,   987.400250 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000011529,   3550.00000 ,   4850.00000 ,  0.115709025 ,   43.1720257 ,   990.889145 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011530,   3600.00000 ,   4850.00000 ,  0.100507540 ,   38.9328044 ,   992.493208 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011531,   3650.00000 ,   4850.00000 ,  0.100527011 ,   36.4446742 ,   993.373244 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011532,   3700.00000 ,   4850.00000 ,  0.100558745 ,   34.8767975 ,   993.901722 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011533,   3750.00000 ,   4850.00000 ,  0.100623702 ,   34.0118002 ,   994.184469 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011534,   3800.00000 ,   4850.00000 ,  0.100826698 ,   34.2073069 ,   994.121234 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011535,   3850.00000 ,   4850.00000 ,  0.100979002 ,   33.9783968 ,   994.195447 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011536,   3900.00000 ,   4850.00000 ,  0.101061594 ,   33.4069824 ,   994.378587 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011537,   3950.00000 ,   4850.00000 ,  0.101103161 ,   32.6770736 ,   994.608395 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011538,   4000.00000 ,   4850.00000 ,  0.101124082 ,   31.9027589 ,   994.847096 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011539,   4050.00000 ,   4850.00000 ,  0.101135338 ,   31.1433426 ,   995.076064 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011540,   4100.00000 ,   4850.00000 ,  0.101142681 ,   30.4279301 ,   995.287056 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011541,   4150.00000 ,   4850.00000 ,  0.101149648 ,   29.7703078 ,   995.476931 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011542,   4200.00000 ,   4850.00000 ,  0.101159657 ,   29.1769501 ,   995.644870 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011543,   4250.00000 ,   4850.00000 ,  0.101177858 ,   28.6516510 ,   995.790847 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011544,   4300.00000 ,   4850.00000 ,  0.101213519 ,   28.1988358 ,   995.914636 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011545,   4350.00000 ,   4850.00000 ,  0.101282358 ,   27.8257015 ,   996.015223 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011546,   4400.00000 ,   4850.00000 ,  0.101399789 ,   27.5356838 ,   996.092535 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011547,   4450.00000 ,   4850.00000 ,  0.101506934 ,   27.2630515 ,   996.164485 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011548,   4500.00000 ,   4850.00000 ,  0.101580958 ,   26.9944899 ,   996.234653 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011549,   4550.00000 ,   4850.00000 ,  0.101623096 ,   26.7357382 ,   996.301592 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011550,   4600.00000 ,   4850.00000 ,  0.101638653 ,   26.4941194 ,   996.363506 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011551,   4650.00000 ,   4850.00000 ,  0.101629583 ,   26.2742310 ,   996.419351 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011552,   4700.00000 ,   4850.00000 ,  0.101591416 ,   26.0779564 ,   996.468788 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011553,   4750.00000 ,   4850.00000 ,  0.101508321 ,   25.9053168 ,   996.511936 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011554,   4800.00000 ,   4850.00000 ,  0.101415979 ,   25.7552181 ,   996.549204 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011555,   4850.00000 ,   4850.00000 ,  0.101344442 ,   25.6259336 ,   996.581133 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011556,   4900.00000 ,   4850.00000 ,  0.101289835 ,   25.5154558 ,   996.608291 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011557,   4950.00000 ,   4850.00000 ,  0.101249041 ,   25.4217087 ,   996.631246 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011558,   5000.00000 ,   4850.00000 ,  0.101219936 ,   25.3426659 ,   996.650536 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011559,   5050.00000 ,   4850.00000 ,  0.101201032 ,   25.2764171 ,   996.666660 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011560,   5100.00000 ,   4850.00000 ,  0.101191305 ,   25.2212039 ,   996.680069 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011561,   5150.00000 ,   4850.00000 ,  0.101190147 ,   25.1754363 ,   996.691164 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011562,   5200.00000 ,   4850.00000 ,  0.101197367 ,   25.1376959 ,   996.700303 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011563,   5250.00000 ,   4850.00000 ,  0.101213132 ,   25.1067326 ,   996.707795 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011564,   5300.00000 ,   4850.00000 ,  0.101237987 ,   25.0814547 ,   996.713911 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011565,   5350.00000 ,   4850.00000 ,  0.101272758 ,   25.0609178 ,   996.718884 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011566,   5400.00000 ,   4850.00000 ,  0.101317860 ,   25.0443115 ,   996.722911 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011567,   5450.00000 ,   4850.00000 ,  0.101370152 ,   25.0309446 ,   996.726159 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011568,   5500.00000 ,   4850.00000 ,  0.101412806 ,   25.0202316 ,   996.728762 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011569,   5550.00000 ,   4850.00000 ,  0.101421154 ,   25.0116823 ,   996.730824 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011570,   5600.00000 ,   4850.00000 ,  0.101554620 ,   25.0048983 ,   996.732530 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011571,   5650.00000 ,   4850.00000 ,  0.101595332 ,   24.9995325 ,   996.733843 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011572,   5700.00000 ,   4850.00000 ,  0.101590361 ,   24.9953055 ,   996.734856 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011573,   5750.00000 ,   4850.00000 ,  0.101562615 ,   24.9919903 ,   996.735638 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011574,   5800.00000 ,   4850.00000 ,  0.101518064 ,   24.9894012 ,   996.736236 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011575,   5850.00000 ,   4850.00000 ,  0.101457520 ,   24.9873877 ,   996.736687 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011576,   5900.00000 ,   4850.00000 ,  0.101380571 ,   24.9858286 ,   996.737019 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011577,   5950.00000 ,   4850.00000 ,  0.101286943 ,   24.9846275 ,   996.737256 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011578,   6000.00000 ,   4850.00000 ,  0.101177240 ,   24.9837080 ,   996.737417 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011579,   6050.00000 ,   4850.00000 ,  0.101053459 ,   24.9830100 ,   996.737516 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011580,   6100.00000 ,   4850.00000 ,  0.100919291 ,   24.9824871 ,   996.737568 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011581,   6150.00000 ,   4850.00000 ,  0.100780099 ,   24.9821033 ,   996.737584 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011582,   6200.00000 ,   4850.00000 ,  0.100642516 ,   24.9818308 ,   996.737573 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011583,   6250.00000 ,   4850.00000 ,  0.100509410 ,   24.9816478 ,   996.737544 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011584,   6300.00000 ,   4850.00000 ,  0.100391276 ,   24.9815378 ,   996.737505 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011585,   6350.00000 ,   4850.00000 ,  0.100287757 ,   24.9814869 ,   996.737460 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011586,   6400.00000 ,   4850.00000 ,  0.100206992 ,   24.9814848 ,   996.737416 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011587,   6450.00000 ,   4850.00000 ,  0.100149753 ,   24.9815222 ,   996.737376 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011588,   6500.00000 ,   4850.00000 ,  0.100114862 ,   24.9815907 ,   996.737340 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011589,   6550.00000 ,   4850.00000 ,  0.100099753 ,   24.9816831 ,   996.737310 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011590,   6600.00000 ,   4850.00000 ,  0.100101079 ,   24.9817932 ,   996.737284 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011591,   6650.00000 ,   4850.00000 ,  0.100115526 ,   24.9819155 ,   996.737263 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011592,   6700.00000 ,   4850.00000 ,  0.100139537 ,   24.9820461 ,   996.737244 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011593,   6750.00000 ,   4850.00000 ,  0.100170078 ,   24.9821815 ,   996.737229 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011594,   6800.00000 ,   4850.00000 ,  0.100204729 ,   24.9823194 ,   996.737215 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011595,   6850.00000 ,   4850.00000 ,  0.100241712 ,   24.9824578 ,   996.737202 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011596,   6900.00000 ,   4850.00000 ,  0.100280012 ,   24.9825955 ,   996.737190 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011597,   6950.00000 ,   4850.00000 ,  0.100319512 ,   24.9827313 ,   996.737179 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011598,   7000.00000 ,   4850.00000 ,  0.100353089 ,   24.9828637 ,   996.737166 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011599,   7050.00000 ,   4850.00000 ,  0.100387322 ,   24.9829929 ,   996.737153 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011600,   7100.00000 ,   4850.00000 ,  0.100421217 ,   24.9831183 ,   996.737142 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011601,   7150.00000 ,   4850.00000 ,  0.100455232 ,   24.9832394 ,   996.737132 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011602,   7200.00000 ,   4850.00000 ,  0.100482942 ,   24.9833549 ,   996.737119 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011603,   7250.00000 ,   4850.00000 ,  0.100510931 ,   24.9834653 ,   996.737108 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011604,   7300.00000 ,   4850.00000 ,  0.100537978 ,   24.9835711 ,   996.737097 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011605,   7350.00000 ,   4850.00000 ,  0.100563812 ,   24.9836738 ,   996.737087 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011606,   7400.00000 ,   4850.00000 ,  0.100588414 ,   24.9837761 ,   996.737076 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011607,   7450.00000 ,   4850.00000 ,  0.100611862 ,   24.9838817 ,   996.737063 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011608,   7500.00000 ,   4850.00000 ,  0.100634255 ,   24.9839943 ,   996.737049 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011609,   7550.00000 ,   4850.00000 ,  0.100655746 ,   24.9841148 ,   996.737032 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000011610,   7600.00000 ,   4850.00000 ,  0.100676529 ,   24.9842417 ,   996.737013 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
