node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000017871,   9100.00000 ,   4400.00000 ,   2.05027186 ,   27.5501781 ,   997.132096 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017872,   9150.00000 ,   4400.00000 ,   2.04997376 ,   27.5448911 ,   997.133367 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017873,   9200.00000 ,   4400.00000 ,   2.04969835 ,   27.5400442 ,   997.134531 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017874,   9250.00000 ,   4400.00000 ,   2.04944402 ,   27.5356122 ,   997.135593 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017875,   9300.00000 ,   4400.00000 ,   2.04920945 ,   27.5315716 ,   997.136561 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017876,   9350.00000 ,   4400.00000 ,   2.04899358 ,   27.5279006 ,   997.137438 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017877,   9400.00000 ,   4400.00000 ,   2.04879558 ,   27.5245794 ,   997.138230 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017878,   9450.00000 ,   4400.00000 ,   2.04861490 ,   27.5215894 ,   997.138942 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017879,   9500.00000 ,   4400.00000 ,   2.04845120 ,   27.5189141 ,   997.139577 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017880,   9550.00000 ,   4400.00000 ,   2.04830431 ,   27.5165381 ,   997.140141 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017881,   9600.00000 ,   4400.00000 ,   2.04817369 ,   27.5144479 ,   997.140636 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017882,   9650.00000 ,   4400.00000 ,   2.04805888 ,   27.5126316 ,   997.141066 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017883,   9700.00000 ,   4400.00000 ,   2.04795960 ,   27.5110787 ,   997.141432 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017884,   9750.00000 ,   4400.00000 ,   2.04787569 ,   27.5097799 ,   997.141738 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017885,   9800.00000 ,   4400.00000 ,   2.04780706 ,   27.5087277 ,   997.141986 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017886,   9850.00000 ,   4400.00000 ,   2.04775367 ,   27.5079158 ,   997.142177 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017887,   9900.00000 ,   4400.00000 ,   2.04771553 ,   27.5073394 ,   997.142312 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017888,   9950.00000 ,   4400.00000 ,   2.04769263 ,   27.5069949 ,   997.142393 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017889,   10000.0000 ,   4400.00000 ,   2.04768500 ,   27.5068803 ,   997.142420 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017890,   0.00000000 ,   4450.00000 ,   3.63845332 ,   180.778838 ,   887.629480 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017891,   50.0000000 ,   4450.00000 ,   3.63824811 ,   180.597373 ,   887.825528 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017892,   100.000000 ,   4450.00000 ,   3.63764365 ,   180.104761 ,   888.356885 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017893,   150.000000 ,   4450.00000 ,   3.63666357 ,   179.378487 ,   889.138059 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017894,   200.000000 ,   4450.00000 ,   3.63533644 ,   178.490354 ,   890.089749 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017895,   250.000000 ,   4450.00000 ,   3.63369169 ,   177.498899 ,   891.147529 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017896,   300.000000 ,   4450.00000 ,   3.63175783 ,   176.449977 ,   892.261328 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017897,   350.000000 ,   4450.00000 ,   3.62956175 ,   175.380298 ,   893.391580 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017898,   400.000000 ,   4450.00000 ,   3.62712836 ,   174.319678 ,   894.506694 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017899,   450.000000 ,   4450.00000 ,   3.62447994 ,   173.288325 ,   895.585723 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017900,   500.000000 ,   4450.00000 ,   3.62163569 ,   172.295820 ,   896.619162 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017901,   550.000000 ,   4450.00000 ,   3.61861161 ,   171.342149 ,   897.607604 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017902,   600.000000 ,   4450.00000 ,   3.61542110 ,   170.422939 ,   898.556111 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017903,   650.000000 ,   4450.00000 ,   3.61207559 ,   169.531121 ,   899.472419 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017904,   700.000000 ,   4450.00000 ,   3.60858530 ,   168.660701 ,   900.363027 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017905,   750.000000 ,   4450.00000 ,   3.60495995 ,   167.808357 ,   901.231602 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017906,   800.000000 ,   4450.00000 ,   3.60120910 ,   166.973335 ,   902.079142 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017907,   850.000000 ,   4450.00000 ,   3.59734220 ,   166.156633 ,   902.904854 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017908,   900.000000 ,   4450.00000 ,   3.59336853 ,   165.360005 ,   903.707191 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017909,   950.000000 ,   4450.00000 ,   3.58929688 ,   164.584954 ,   904.484878 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017910,   1000.00000 ,   4450.00000 ,   3.58513520 ,   163.831771 ,   905.237865 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017911,   1050.00000 ,   4450.00000 ,   3.58089022 ,   163.098551 ,   905.968292 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017912,   1100.00000 ,   4450.00000 ,   3.57656703 ,   162.380378 ,   906.681260 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017913,   1150.00000 ,   4450.00000 ,   3.57216894 ,   161.669074 ,   907.385033 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017914,   1200.00000 ,   4450.00000 ,   3.56769750 ,   160.953949 ,   908.090252 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017915,   1250.00000 ,   4450.00000 ,   3.56315292 ,   160.223646 ,   908.808075 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017916,   1300.00000 ,   4450.00000 ,   3.55853471 ,   159.468585 ,   909.547763 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017917,   1350.00000 ,   4450.00000 ,   3.55384242 ,   158.683017 ,   910.314692 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017918,   1400.00000 ,   4450.00000 ,   3.54907623 ,   157.865850 ,   911.109609 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017919,   1450.00000 ,   4450.00000 ,   3.54423733 ,   157.020199 ,   911.929151 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017920,   1500.00000 ,   4450.00000 ,   3.53932794 ,   156.152102 ,   912.767164 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017921,   1550.00000 ,   4450.00000 ,   3.53435102 ,   155.268826 ,   913.616396 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017922,   1600.00000 ,   4450.00000 ,   3.52930985 ,   154.377037 ,   914.470286 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017923,   1650.00000 ,   4450.00000 ,   3.52420740 ,   153.481025 ,   915.324645 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017924,   1700.00000 ,   4450.00000 ,   3.51904577 ,   152.581277 ,   916.178967 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017925,   1750.00000 ,   4450.00000 ,   3.51382570 ,   151.673814 ,   917.036983 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017926,   1800.00000 ,   4450.00000 ,   3.50854654 ,   150.750841 ,   917.905957 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017927,   1850.00000 ,   4450.00000 ,   3.50320651 ,   149.803020 ,   918.794471 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017928,   1900.00000 ,   4450.00000 ,   3.49780346 ,   148.822823 ,   919.709254 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017929,   1950.00000 ,   4450.00000 ,   3.49233573 ,   147.807480 ,   920.652469 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017930,   2000.00000 ,   4450.00000 ,   3.48680290 ,   146.760166 ,   921.620713 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017931,   2050.00000 ,   4450.00000 ,   3.48120615 ,   145.689363 ,   922.605745 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017932,   2100.00000 ,   4450.00000 ,   3.47554811 ,   144.606242 ,   923.597011 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017933,   2150.00000 ,   4450.00000 ,   3.46983245 ,   143.521993 ,   924.584151 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017934,   2200.00000 ,   4450.00000 ,   3.46406318 ,   142.445667 ,   925.558952 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017935,   2250.00000 ,   4450.00000 ,   3.45824401 ,   141.382526 ,   926.516789 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017936,   2300.00000 ,   4450.00000 ,   3.45237775 ,   140.333187 ,   927.457299 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017937,   2350.00000 ,   4450.00000 ,   3.44646605 ,   139.293947 ,   928.383981 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017938,   2400.00000 ,   4450.00000 ,   3.44050950 ,   138.258059 ,   929.302972 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017939,   2450.00000 ,   4450.00000 ,   3.43450813 ,   137.218748 ,   930.220305 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017940,   2500.00000 ,   4450.00000 ,   3.42846236 ,   136.173295 ,   931.138328 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017941,   2550.00000 ,   4450.00000 ,   3.42237389 ,   135.125273 ,   932.053835 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017942,   2600.00000 ,   4450.00000 ,   3.41624628 ,   134.082689 ,   932.959828 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017943,   2650.00000 ,   4450.00000 ,   3.41008503 ,   133.054921 ,   933.848267 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017944,   2700.00000 ,   4450.00000 ,   3.40389745 ,   132.052374 ,   934.710395 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017945,   2750.00000 ,   4450.00000 ,   3.39769197 ,   131.091001 ,   935.532873 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017946,   2800.00000 ,   4450.00000 ,   3.39147511 ,   130.185383 ,   936.303781 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017947,   2850.00000 ,   4450.00000 ,   3.38524722 ,   129.357062 ,   937.005477 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017948,   2900.00000 ,   4450.00000 ,   3.37899253 ,   128.640528 ,   937.609594 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017949,   2950.00000 ,   4450.00000 ,   3.37266204 ,   128.030570 ,   938.121547 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017950,   3000.00000 ,   4450.00000 ,   3.36615612 ,   127.430941 ,   938.623105 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017951,   3050.00000 ,   4450.00000 ,   3.35931822 ,   126.547510 ,   939.360739 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017952,   3100.00000 ,   4450.00000 ,   3.35197466 ,   124.727486 ,   940.873429 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017953,   3150.00000 ,   4450.00000 ,   3.34410354 ,   120.780811 ,   944.108395 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017954,   3200.00000 ,   4450.00000 ,   3.33631217 ,   112.310627 ,   950.824800 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017955,   3250.00000 ,   4450.00000 ,   3.32749268 ,   102.919177 ,   957.897427 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017956,   3300.00000 ,   4450.00000 ,   3.31708984 ,   94.8391429 ,   963.658332 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017957,   3350.00000 ,   4450.00000 ,   3.30297476 ,   93.5447129 ,   964.546623 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017958,   3400.00000 ,   4450.00000 ,   3.29348470 ,   90.5842594 ,   966.559696 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017959,   3450.00000 ,   4450.00000 ,   3.28823937 ,   85.9737213 ,   969.615237 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000017960,   3500.00000 ,   4450.00000 ,   3.28449462 ,   80.1318316 ,   973.337052 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017961,   3550.00000 ,   4450.00000 ,   3.25542548 ,   75.9345428 ,   975.890780 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017962,   3600.00000 ,   4450.00000 ,   3.21715030 ,   72.8720037 ,   977.687477 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017963,   3650.00000 ,   4450.00000 ,   3.17576329 ,   70.1835200 ,   979.219393 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017964,   3700.00000 ,   4450.00000 ,   3.13366366 ,   67.7574445 ,   980.565394 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017965,   3750.00000 ,   4450.00000 ,   3.09178627 ,   65.5404539 ,   981.764865 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017966,   3800.00000 ,   4450.00000 ,   3.05048209 ,   63.5000271 ,   982.842604 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017967,   3850.00000 ,   4450.00000 ,   3.00986017 ,   61.6126173 ,   983.816716 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017968,   3900.00000 ,   4450.00000 ,   2.96992814 ,   59.8595560 ,   984.701447 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017969,   3950.00000 ,   4450.00000 ,   2.93066685 ,   58.2254303 ,   985.508410 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017970,   4000.00000 ,   4450.00000 ,   2.89208322 ,   56.6972482 ,   986.247265 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017971,   4050.00000 ,   4450.00000 ,   2.85423312 ,   55.2639763 ,   986.926130 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017972,   4100.00000 ,   4450.00000 ,   2.81718914 ,   53.9164303 ,   987.551755 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017973,   4150.00000 ,   4450.00000 ,   2.78101152 ,   52.6470308 ,   988.129736 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017974,   4200.00000 ,   4450.00000 ,   2.74573701 ,   51.4494308 ,   988.664771 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017975,   4250.00000 ,   4450.00000 ,   2.71137865 ,   50.3181371 ,   989.160905 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017976,   4300.00000 ,   4450.00000 ,   2.67792875 ,   49.2482014 ,   989.621711 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017977,   4350.00000 ,   4450.00000 ,   2.64536053 ,   48.2350142 ,   990.050415 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017978,   4400.00000 ,   4450.00000 ,   2.61362714 ,   47.2742113 ,   990.449961 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017979,   4450.00000 ,   4450.00000 ,   2.58265842 ,   46.3616834 ,   990.823021 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017980,   4500.00000 ,   4450.00000 ,   2.55235870 ,   45.4936488 ,   991.171984 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017981,   4550.00000 ,   4450.00000 ,   2.52261351 ,   44.6667184 ,   991.498946 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017982,   4600.00000 ,   4450.00000 ,   2.49331786 ,   43.8778831 ,   991.805753 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017983,   4650.00000 ,   4450.00000 ,   2.46443366 ,   43.1244001 ,   992.094088 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017984,   4700.00000 ,   4450.00000 ,   2.43603552 ,   42.4036939 ,   992.365546 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017985,   4750.00000 ,   4450.00000 ,   2.40822849 ,   41.7135552 ,   992.621526 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017986,   4800.00000 ,   4450.00000 ,   2.38109266 ,   41.0521846 ,   992.863200 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017987,   4850.00000 ,   4450.00000 ,   2.35467264 ,   40.4181138 ,   993.091547 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017988,   4900.00000 ,   4450.00000 ,   2.32898553 ,   39.8101080 ,   993.307408 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017989,   4950.00000 ,   4450.00000 ,   2.30403142 ,   39.2270897 ,   993.511525 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017990,   5000.00000 ,   4450.00000 ,   2.27980124 ,   38.6680863 ,   993.704567 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017991,   5050.00000 ,   4450.00000 ,   2.25628170 ,   38.1321975 ,   993.887148 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017992,   5100.00000 ,   4450.00000 ,   2.23345804 ,   37.6185745 ,   994.059842 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017993,   5150.00000 ,   4450.00000 ,   2.21131533 ,   37.1264081 ,   994.223184 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017994,   5200.00000 ,   4450.00000 ,   2.18983888 ,   36.6549207 ,   994.377681 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017995,   5250.00000 ,   4450.00000 ,   2.16901377 ,   36.2033634 ,   994.523808 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017996,   5300.00000 ,   4450.00000 ,   2.14882353 ,   35.7710136 ,   994.662013 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017997,   5350.00000 ,   4450.00000 ,   2.12924741 ,   35.3571757 ,   994.792716 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017998,   5400.00000 ,   4450.00000 ,   2.11025540 ,   34.9611833 ,   994.916308 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000017999,   5450.00000 ,   4450.00000 ,   2.09179988 ,   34.5824032 ,   995.033142 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018000,   5500.00000 ,   4450.00000 ,   2.07380320 ,   34.2202410 ,   995.143533 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018001,   5550.00000 ,   4450.00000 ,   2.05614377 ,   33.8741471 ,   995.247743 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018002,   5600.00000 ,   4450.00000 ,   2.03865425 ,   33.5436113 ,   995.345986 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018003,   5650.00000 ,   4450.00000 ,   2.02116692 ,   33.2281234 ,   995.438467 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018004,   5700.00000 ,   4450.00000 ,   2.00364601 ,   32.9270760 ,   995.525477 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018005,   5750.00000 ,   4450.00000 ,   1.98628950 ,   32.6397106 ,   995.607466 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018006,   5800.00000 ,   4450.00000 ,   1.96928934 ,   32.3653360 ,   995.684848 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018007,   5850.00000 ,   4450.00000 ,   1.95275556 ,   32.1033634 ,   995.757954 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018008,   5900.00000 ,   4450.00000 ,   1.93673334 ,   31.8532736 ,   995.827049 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018009,   5950.00000 ,   4450.00000 ,   1.92123148 ,   31.6145879 ,   995.892363 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018010,   6000.00000 ,   4450.00000 ,   1.90624153 ,   31.3868532 ,   995.954100 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018011,   6050.00000 ,   4450.00000 ,   1.89174799 ,   31.1696351 ,   996.012447 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018012,   6100.00000 ,   4450.00000 ,   1.87773320 ,   30.9625147 ,   996.067582 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018013,   6150.00000 ,   4450.00000 ,   1.86417947 ,   30.7650874 ,   996.119672 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018014,   6200.00000 ,   4450.00000 ,   1.85106997 ,   30.5769623 ,   996.168875 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018015,   6250.00000 ,   4450.00000 ,   1.83838899 ,   30.3977615 ,   996.215340 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018016,   6300.00000 ,   4450.00000 ,   1.82612190 ,   30.2271202 ,   996.259211 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018017,   6350.00000 ,   4450.00000 ,   1.81425516 ,   30.0646859 ,   996.300623 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018018,   6400.00000 ,   4450.00000 ,   1.80277612 ,   29.9101185 ,   996.339704 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018019,   6450.00000 ,   4450.00000 ,   1.79167295 ,   29.7630895 ,   996.376576 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018020,   6500.00000 ,   4450.00000 ,   1.78093455 ,   29.6232820 ,   996.411355 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018021,   6550.00000 ,   4450.00000 ,   1.77055042 ,   29.4903903 ,   996.444151 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018022,   6600.00000 ,   4450.00000 ,   1.76051064 ,   29.3641196 ,   996.475068 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018023,   6650.00000 ,   4450.00000 ,   1.75080575 ,   29.2441855 ,   996.504206 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018024,   6700.00000 ,   4450.00000 ,   1.74142677 ,   29.1303139 ,   996.531659 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018025,   6750.00000 ,   4450.00000 ,   1.73236507 ,   29.0222406 ,   996.557515 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018026,   6800.00000 ,   4450.00000 ,   1.72361243 ,   28.9197110 ,   996.581861 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018027,   6850.00000 ,   4450.00000 ,   1.71516093 ,   28.8224798 ,   996.604776 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018028,   6900.00000 ,   4450.00000 ,   1.70700299 ,   28.7303108 ,   996.626337 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018029,   6950.00000 ,   4450.00000 ,   1.69913131 ,   28.6429765 ,   996.646617 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018030,   7000.00000 ,   4450.00000 ,   1.69153887 ,   28.5602580 ,   996.665686 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018031,   7050.00000 ,   4450.00000 ,   1.68421892 ,   28.4819444 ,   996.683608 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018032,   7100.00000 ,   4450.00000 ,   1.67716496 ,   28.4078331 ,   996.700448 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018033,   7150.00000 ,   4450.00000 ,   1.67037075 ,   28.3377291 ,   996.716264 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018034,   7200.00000 ,   4450.00000 ,   1.66383027 ,   28.2714447 ,   996.731112 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018035,   7250.00000 ,   4450.00000 ,   1.65753777 ,   28.2087999 ,   996.745047 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018036,   7300.00000 ,   4450.00000 ,   1.65148770 ,   28.1496213 ,   996.758120 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018037,   7350.00000 ,   4450.00000 ,   1.64567477 ,   28.0937427 ,   996.770379 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018038,   7400.00000 ,   4450.00000 ,   1.64009393 ,   28.0410042 ,   996.781871 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018039,   7450.00000 ,   4450.00000 ,   1.63474033 ,   27.9912525 ,   996.792641 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018040,   7500.00000 ,   4450.00000 ,   1.62960941 ,   27.9443405 ,   996.802729 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018041,   7550.00000 ,   4450.00000 ,   1.62469682 ,   27.9001268 ,   996.812177 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018042,   7600.00000 ,   4450.00000 ,   1.61999847 ,   27.8584762 ,   996.821021 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018043,   7650.00000 ,   4450.00000 ,   1.61551056 ,   27.8192589 ,   996.829300 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018044,   7700.00000 ,   4450.00000 ,   1.61122954 ,   27.7823505 ,   996.837046 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018045,   7750.00000 ,   4450.00000 ,   1.60715216 ,   27.7476319 ,   996.844294 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018046,   7800.00000 ,   4450.00000 ,   1.60327547 ,   27.7149890 ,   996.851075 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018047,   7850.00000 ,   4450.00000 ,   1.59959687 ,   27.6843127 ,   996.857419 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018048,   7900.00000 ,   4450.00000 ,   1.59611411 ,   27.6554985 ,   996.863354 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018049,   7950.00000 ,   4450.00000 ,   1.59282534 ,   27.6284465 ,   996.868909 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018050,   8000.00000 ,   4450.00000 ,   1.58972913 ,   27.6030612 ,   996.874110 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000018051,   8050.00000 ,   4450.00000 ,   1.58682457 ,   27.5792512 ,   996.878982 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
